date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:23	11131/11131	---M--	200	added ('OK')	image/jpeg	etag:%222b7b-58ffeac049580%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-19.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-19.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:23	143855/143855	---M--	200	added ('OK')	image/jpeg	etag:%22231ef-58ffeaccaf2c0%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-90.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-90.jpg	(from http://avehtml.liquid-themes.com/index-opus-3.html)
21:29:24	1644/1644	---M--	200	added ('OK')	image/png	etag:%2266c-58ffeafa75ec0%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-20.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-20.png	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:25	10212/10212	---M--	200	added ('OK')	image/jpeg	etag:%2227e4-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-37.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-37.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:27	195589/195589	---M--	200	added ('OK')	image/jpeg	etag:%222fc05-58ffeaccaf2c0%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-89.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-89.jpg	(from http://avehtml.liquid-themes.com/index-opus-3.html)
21:29:28	11004/11004	---M--	200	added ('OK')	image/jpeg	etag:%222afc-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-39.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-39.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:28	22755/22755	---M--	200	added ('OK')	image/jpeg	etag:%2258e3-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-38.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-38.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:29	6501/6501	---M--	200	added ('OK')	image/jpeg	etag:%221965-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-40.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-40.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:30	9801/9801	---M--	200	added ('OK')	image/jpeg	etag:%222649-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-41.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-41.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:31	113595/113595	---M--	200	added ('OK')	image/jpeg	etag:%221bbbb-581c4aa29ea00%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-18.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-18.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:32	10766/10766	---M--	200	added ('OK')	image/jpeg	etag:%222a0e-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-43.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-43.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:32	24175/24175	---M--	200	added ('OK')	image/jpeg	etag:%225e6f-58ffeb48a9740%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-42.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-42.jpg	(from http://avehtml.liquid-themes.com/index-freelancer.html)
21:29:33	1884/1884	---M-Z	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202020%2015:59:34%20GMT	https://use.typekit.net/dcf1bki.css	E:/pichar.io/use.typekit.net/dcf1bki.css	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:34	1478/1478	---MCZ	200	added ('OK')	text/css	etag:W/%225c6-585212fce0880%22	http://avehtml.liquid-themes.com/assets/css/themes/crypto.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/crypto.css	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:36	10695/10695	---M--	200	added ('OK')	image/jpeg	etag:%2229c7-58ffeac325c40%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-37.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-37.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:37	8228/8228	---M--	200	added ('OK')	image/jpeg	etag:%222024-58ffead35c280%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-38.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-38.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:37	28176/28176	---M--	200	added ('OK')	image/jpeg	etag:%226e10-58304cb271fc0%22	http://avehtml.liquid-themes.com/assets/demo/misc/parallax-img-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/parallax-img-11.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:37	3260/3260	---M--	200	added ('OK')	image/jpeg	etag:%22cbc-58ffead35c280%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-39.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-39.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:39	8372/8372	---M--	200	added ('OK')	image/jpeg	etag:%2220b4-58ffeac325c40%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-40.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-40.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:40	11074/11074	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:39%20GMT	http://avehtml.liquid-themes.com/assets/demo/team/team-19.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-19.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:41	13471/13471	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:40%20GMT	http://avehtml.liquid-themes.com/assets/demo/team/team-20.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-20.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:43	12578/12578	---M--	200	added ('OK')	image/jpeg	etag:%223122-583066976f780%22	http://avehtml.liquid-themes.com/assets/demo/team/team-21.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-21.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:43	40873/40873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:38%20GMT	http://avehtml.liquid-themes.com/assets/demo/misc/phones.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/phones.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:43	12169/12169	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:43%20GMT	http://avehtml.liquid-themes.com/assets/demo/team/team-22.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-22.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:47	155725/155725	---M--	200	added ('OK')	image/jpeg	etag:%222604d-58ffeac419e80%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-36.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-36.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:55	66067/66067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:45%20GMT	http://avehtml.liquid-themes.com/assets/demo/blog/blog-10.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/blog/blog-10.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:56	55852/55852	---M--	200	added ('OK')	image/jpeg	etag:%22da2c-58306aabb5740%22	http://avehtml.liquid-themes.com/assets/demo/blog/blog-12.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/blog/blog-12.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:57	3047/3047	---M--	200	added ('OK')	image/jpeg	etag:%22be7-58ffead72cb80%22	http://avehtml.liquid-themes.com/assets/demo/misc/app-store.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/app-store.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:58	2771/2771	---M--	200	added ('OK')	image/jpeg	etag:%22ad3-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/misc/google-play.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/google-play.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:29:59	1979/1979	---MCZ	200	added ('OK')	text/css	etag:W/%227bb-58fe77377c640%22	http://avehtml.liquid-themes.com/assets/css/themes/travel.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/travel.css	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:00	109909/109909	---M--	200	added ('OK')	image/jpeg	etag:%221ad55-58306a80cb200%22	http://avehtml.liquid-themes.com/assets/demo/blog/blog-9.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/blog/blog-9.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:30:04	23859/23859	---M--	200	added ('OK')	image/png	etag:%225d33-58fadf5c50fc0%22	http://avehtml.liquid-themes.com/assets/demo/misc/maldives.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/maldives.png	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:05	147815/147815	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:59:45%20GMT	http://avehtml.liquid-themes.com/assets/demo/blog/blog-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/blog/blog-11.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:30:17	95081/95081	---M--	200	added ('OK')	image/jpeg	etag:%2217369-58faed19779c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-40.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-40.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:28	126502/126502	---M--	200	added ('OK')	image/jpeg	etag:%221ee26-58faef15c6900%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-42.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-42.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:29	64779/64779	---M--	200	added ('OK')	image/jpeg	etag:%22fd0b-58faef20441c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-43.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-43.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:32	253538/253538	---M--	200	added ('OK')	image/jpeg	etag:%223de62-58306ab53edc0%22	http://avehtml.liquid-themes.com/assets/demo/blog/blog-13.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/blog/blog-13.jpg	(from http://avehtml.liquid-themes.com/index-crypto.html)
21:30:34	184696/184696	---M--	200	added ('OK')	image/jpeg	etag:%222d178-58faef01bf9c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-41.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-41.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:41	69712/69712	---M--	200	added ('OK')	image/jpeg	etag:%2211050-58faef3262c80%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-45.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-45.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:42	42020/42020	---M--	200	added ('OK')	image/jpeg	etag:%22a424-58faf4880c280%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-47.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-47.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:42	59030/59030	---M--	200	added ('OK')	image/jpeg	etag:%22e696-58faf479be0c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-46.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-46.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:42	89527/89527	---M--	200	added ('OK')	image/jpeg	etag:%2215db7-58faef29cd840%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-44.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-44.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:46	3517/3517	---M--	200	added ('OK')	image/jpeg	etag:%22dbd-58ffeb56036c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-50.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-50.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:46	61787/61787	---M--	200	added ('OK')	image/jpeg	etag:%22f15b-58faf48cd0dc0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-48.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-48.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:46	3200/3200	---M--	200	added ('OK')	image/jpeg	etag:%22c80-58ffeb56036c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-51.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-51.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:47	3329/3329	---M--	200	added ('OK')	image/jpeg	etag:%22d01-58ffeb56036c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-52.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-52.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:47	41600/41600	---M--	200	added ('OK')	image/jpeg	etag:%22a280-58faf490a16c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-49.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-49.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:47	992/992	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e0-58ffead820dc0%22	http://avehtml.liquid-themes.com/assets/demo/misc/star-rating.svg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/star-rating.svg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:48	1730/1730	---M--	200	added ('OK')	image/png	etag:%226c2-58ffeb1341940%22	http://avehtml.liquid-themes.com/assets/demo/misc/logo-5.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/logo-5.png	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:51	61429/61429	---M--	200	added ('OK')	image/jpeg	etag:%22eff5-58fe672edf240%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-27.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-27.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:54	54196/54196	---M--	200	added ('OK')	image/jpeg	etag:%22d3b4-58fe675f82500%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-28.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-28.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:55	4436/4436	---M--	200	added ('OK')	image/jpeg	etag:%221154-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/misc/payments.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/payments.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:55	2306/2306	---M--	200	added ('OK')	image/jpeg	etag:%22902-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/misc/travel-aware-logo.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/travel-aware-logo.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:30:56	10631/10631	---MCZ	200	added ('OK')	text/css	etag:W/%222987-583d2a7caa640%22	http://avehtml.liquid-themes.com/assets/css/liquid-events-table.min.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/liquid-events-table.min.css	(from http://avehtml.liquid-themes.com/index-gym.html)
21:30:57	1529/1529	---MCZ	200	added ('OK')	text/css	etag:W/%225f9-58576fcd4e880%22	http://avehtml.liquid-themes.com/assets/css/themes/gym.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/gym.css	(from http://avehtml.liquid-themes.com/index-gym.html)
21:30:57	71429/71429	---M--	200	added ('OK')	image/jpeg	etag:%2211705-58fe676fb8b40%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-29.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-29.jpg	(from http://avehtml.liquid-themes.com/index-travel.html)
21:31:09	64601/64601	---M--	200	added ('OK')	image/jpeg	etag:%22fc59-58ffeac6f6540%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-67.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-67.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:10	47458/47458	---M--	200	added ('OK')	image/jpeg	etag:%22b962-58ffeafd52580%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-32.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-32.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:15	30616/30616	---M--	200	added ('OK')	image/jpeg	etag:%227798-58ffeafd52580%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-33.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-33.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:17	38090/38090	---M--	200	added ('OK')	image/jpeg	etag:%2294ca-58ffeafe467c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-34.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-34.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:18	177782/177782	---M--	200	added ('OK')	image/jpeg	etag:%222b676-585754d3c0440%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-66.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-66.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:19	126698/126698	---M--	200	added ('OK')	image/jpeg	etag:%221eeea-58ffeac602300%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-63.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-63.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:20	29164/29164	---M--	200	added ('OK')	image/jpeg	etag:%2271ec-58ffeafe467c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-35.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-35.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:26	24557/24557	---M--	200	added ('OK')	image/jpeg	etag:%225fed-58ffeb57ebb40%22	http://avehtml.liquid-themes.com/assets/demo/team/team-38.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-38.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:27	42576/42576	---M--	200	added ('OK')	image/jpeg	etag:%22a650-58ffeb56036c0%22	http://avehtml.liquid-themes.com/assets/demo/team/team-37.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-37.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:27	23639/23639	---M--	200	added ('OK')	image/jpeg	etag:%225c57-58ffeb56036c0%22	http://avehtml.liquid-themes.com/assets/demo/team/team-39.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-39.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:28	109790/109790	---M--	200	added ('OK')	image/jpeg	etag:%221acde-58ffeac7ea780%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-68.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-68.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:29	22018/22018	---M--	200	added ('OK')	image/jpeg	etag:%225602-58ffead173e00%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-11.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:29	21003/21003	---M--	200	added ('OK')	image/jpeg	etag:%22520b-58ffead173e00%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-12.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-12.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:30	16346/16346	---M--	200	added ('OK')	image/jpeg	etag:%223fda-58ffead173e00%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-13.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-13.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:33	7666/7666	---MCZ	200	added ('OK')	application/javascript	etag:W/%221df2-5793169ec3740%22	http://avehtml.liquid-themes.com/assets/js/liquidEventsTable.min.js	E:/pichar.io/avehtml.liquid-themes.com/assets/js/liquidEventsTable.min.js	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:34	252/252	---MCZ	403	error ('Forbidden')	text/html	date:Sun,%2012%20Apr%202020%2016:01:35%20GMT	http://avehtml.liquid-themes.com/assets/vendors/bootstrap/css/bootstrap-rtl.min.css	E:/pichar.io/avehtml.liquid-themes.com/assets/vendors/bootstrap/css/bootstrap-rtl.min.css	(from http://avehtml.liquid-themes.com/index-rtl.html)
21:31:36	20739/20739	---MCZ	200	added ('OK')	text/css	etag:W/%225103-583e4d243e3c0%22	http://avehtml.liquid-themes.com/assets/css/theme-rtl.min.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/theme-rtl.min.css	(from http://avehtml.liquid-themes.com/index-rtl.html)
21:31:37	109897/109897	---M--	200	added ('OK')	image/jpeg	etag:%221ad49-58ffeac7ea780%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-69.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-69.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:39	2222/2222	---MCZ	200	added ('OK')	text/css	etag:W/%228ae-585218fc4af00%22	http://avehtml.liquid-themes.com/assets/css/themes/virtus-1.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/virtus-1.css	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:31:39	88159/88159	---M--	200	added ('OK')	image/jpeg	etag:%221585f-58ffeac8de9c0%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-70.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-70.jpg	(from http://avehtml.liquid-themes.com/index-gym.html)
21:31:40	244/244	---MCZ	403	error ('Forbidden')	text/html	date:Sun,%2012%20Apr%202020%2016:01:41%20GMT	http://avehtml.liquid-themes.com/assets/vendors/revolution/css/settings.css	E:/pichar.io/avehtml.liquid-themes.com/assets/vendors/revolution/css/settings.css	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:31:50	23077/23077	---M--	200	added ('OK')	image/jpeg	etag:%225a25-58ffeb4a91bc0%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-50.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-50.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:31:54	19520/19520	---M--	200	added ('OK')	image/jpeg	etag:%224c40-58ffeb4a91bc0%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-51.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-51.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:00	87306/87306	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/tIINXWBVMTM/maxresdefault.jpg	E:/pichar.io/img.youtube.com/vi/tIINXWBVMTM/maxresdefault.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:01	39461/39461	---M--	200	added ('OK')	image/jpeg	etag:%229a25-58ffeb4a91bc0%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-52.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-52.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:09	33492/33492	---M--	200	added ('OK')	image/jpeg	etag:%2282d4-58ffeb4b85e00%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-54.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-54.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:09	295712/295712	---M--	200	added ('OK')	image/jpeg	etag:%2248320-58ffeac7ea780%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-46.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-46.jpg	(from http://avehtml.liquid-themes.com/index-rtl.html)
21:32:10	56414/56414	---M--	200	added ('OK')	image/jpeg	etag:%22dc5e-58ffeb4a91bc0%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-53.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-53.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:11	235691/235691	---M--	200	added ('OK')	image/jpeg	etag:%22398ab-58feac6347880%22	http://avehtml.liquid-themes.com/assets/demo/sliders/virtus-1/virtus.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/sliders/virtus-1/virtus.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:11	15348/15348	---M--	200	added ('OK')	image/jpeg	etag:%223bf4-58ffeb4b85e00%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-55.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-55.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:14	53207/53207	---M--	200	added ('OK')	image/jpeg	etag:%22cfd7-58ffeb1341940%22	http://avehtml.liquid-themes.com/assets/demo/misc/macbook.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/macbook.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:16	46658/46658	---M--	200	added ('OK')	image/jpeg	etag:%22b642-58ffeb550f480%22	http://avehtml.liquid-themes.com/assets/demo/team/team-30.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-30.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
21:32:19	53426/53426	---M--	200	added ('OK')	image/jpeg	etag:%22d0b2-58ffeb550f480%22	http://avehtml.liquid-themes.com/assets/demo/team/team-31.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-31.jpg	(from http://avehtml.liquid-themes.com/index-virtus-1.html)
